x_1 x_2 y
0.5746945941167957 0.16866469861147312 -1
0.2646923609753162 2.2157076148732964 1
-0.23479233833548074 1.4346742838256101 1
-1.404119523509826 -0.11485482777441375 -1
-0.4260940787631038 1.3444115257322922 1
-0.4107796174430289 0.1796947656569747 -1
-0.8346812975166411 0.48693179591746066 -1
2.283216639460124 0.6923763374421048 1
0.5343790084661427 -0.05191178993856794 -1
0.8645564892862693 -0.14168147365613143 1
1.1853768776664357 0.8130408739263807 1
-0.3164851560400191 1.7931104221716792 1
0.551272600841777 -1.5689997478672022 -1
-0.6167589212344904 -0.6329581791526605 -1
-0.32597116662983217 1.79782479540044 1
-1.5963325646985325 1.8496474616744412 -1
0.5292248911672395 0.3893183531980998 1
1.0798833392860754 0.7434296870955726 1
-1.7078709496401527 0.15315947522310658 -1
-0.13182108479833318 -0.5743353982244485 -1
-1.9177849570099514 -1.089510419468759 -1
-2.1033970747066317 -1.0239044952226808 -1
0.4175383092280517 1.7294511215118327 1
0.3183482403000619 1.183107160357897 1
-2.5063851468068914 0.7004233507292894 -1
0.1415397364717181 1.8195748500253672 1
0.6412206744593403 1.3592169844216095 1
1.049724393680109 -0.915956600461745 -1
-0.30007690995814895 1.7540908948735197 1
-1.3933055489417627 -0.18883811576015777 -1
-0.2603379884309865 0.482272203103731 -1
-0.004123943321967717 -0.7845391072482063 -1
0.4242970536872728 0.637912145115528 1
-1.0450945185815708 -0.6833378768811048 -1
1.911468421502923 1.2900195524230678 1
0.7955455633140732 -1.0597802966435752 -1
-0.8484314986027202 -1.5367750436310506 -1
0.3204216694253914 0.23188137331000036 -1
0.5730508753575805 -1.8303555753013339 -1
1.6837165541697787 0.7223380536289744 1
0.4176241069392973 2.1180000364202023 1
0.873472882316151 0.34034334398891897 1
-0.479036387521686 -0.8315714604409083 -1
0.3335488065401457 0.21107711637696636 -1
1.3960007680046043 0.2561456057484612 1
0.42687402411847297 0.4429335722797569 1
0.5059240245587358 -1.1549448079581277 -1
-0.5727665366399163 -0.18887317917486776 -1
1.968681823566115 0.7783349839769625 1
0.37086188128901076 -0.40663777665189504 -1
0.7249850503664711 -0.5877729018875737 -1
0.8170029108684337 0.38797807504736437 1
-0.09845596877396288 -1.5050118524495693 -1
-0.05176515038927936 -0.640974470469062 -1
0.21080682993191105 0.8802833145452506 1
1.7331130454192998 -0.611250306300689 1
-0.21221275715785634 -0.7199135797882911 -1
-0.9415062976826002 0.651127906027361 -1
0.46528412404920744 0.23378597262685097 -1
-0.41455270466720145 -0.5166130772666455 -1
-1.4799145288890263 -1.2180794600089822 -1
-0.6637071658622684 0.980903110564067 1
2.3399819869709253 0.12438763248786204 1
0.3414278279243226 0.031013956045763274 -1
0.742487116134034 0.749409987175742 1
0.9517460116346097 0.14204721729137645 1
1.3282024859140447 0.14500112381951422 1
0.4513594082199098 1.0240184661387917 1
1.7125432713119741 -0.005846754345725798 1
1.1604614068316161 -0.6926231444060621 1
-2.3923212018643016 -0.553187235209317 -1
-1.8792349878989885 0.6450657345020642 -1
-1.87353893445431 0.08490943529433842 -1
-0.967517387999813 0.4532161957584047 -1
-0.5774883941913773 -0.33880171487378474 -1
0.34244619154374845 0.4805344766545938 1
-0.2504565239711567 -0.8426346376821593 -1
-3.559034909002739e-05 0.6979718399835863 1
-0.23763623477345872 -0.25156477414487227 -1
-0.500452615142537 -0.81299770494724 -1
1.437638884510507 1.1633660204202105 1
0.6575020137531836 1.2572813114168755 1
0.8898472050380577 0.4375763456021101 1
0.1430213696646235 1.9626044661599498 1
-0.8386102636276505 -1.5092318549489874 -1
-0.5945444483382348 -1.278385574153956 -1
0.5231264149192214 0.19053286946759412 -1
1.64732789929459 0.6972666448076925 1
1.2652374082097408 0.6769546694480496 1
-0.12314111591290468 -0.8505078221154319 -1
-0.9343638059516044 1.1742686072547535 -1
-0.4027972368472269 -1.2807075393638834 -1
-0.9481888671691466 -1.3084402079031867 -1
0.5921903150533847 0.2622417499849172 -1
1.936587807669573 0.6857674728392718 1
-0.6630199603022052 -0.11243524363148936 -1
0.31921158799732086 0.9632385192307789 1
-0.19198127441806298 1.0899716803563098 1
-0.8303232879523129 -0.007078079665263809 -1
0.9559819691887127 0.4785490375882141 1
0.14903382718173014 0.5508233646368124 1
-0.491057549239849 0.8916862900396024 1
-0.6274744291195594 0.7856355860838482 1
